SITE,SITEVISITID,DATE_,OBS_YEAR,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,ANALYSIS_SEC,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,OTHER_AREA_GROUPING
OEC-00002,5812,6/16/13,2013,CT,Timor Leste,Forereef,Shallow,-9.23366094,124.2389317,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00007,5810,6/15/13,2013,CT,Timor Leste,Forereef,Mid,-9.29234943,124.1588193,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00011,5807,6/15/13,2013,CT,Timor Leste,Forereef,Shallow,-9.25902659,124.1801935,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00012,5804,6/15/13,2013,CT,Timor Leste,Forereef,Shallow,-9.31186351,124.108481,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00016,5808,6/15/13,2013,CT,Timor Leste,Forereef,Mid,-9.2988242,124.1337544,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00019,5806,6/15/13,2013,CT,Timor Leste,Forereef,Mid,-9.28444781,124.1665097,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00021,5805,6/15/13,2013,CT,Timor Leste,Forereef,Shallow,-9.29598718,124.1489571,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00022,5809,6/15/13,2013,CT,Timor Leste,Forereef,Mid,-9.30981539,124.1161927,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00024,5803,6/15/13,2013,CT,Timor Leste,Forereef,Shallow,-9.3084183,124.1237212,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00030,5815,6/16/13,2013,CT,Timor Leste,Forereef,Mid,-9.23607694,124.2295495,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00032,5811,6/16/13,2013,CT,Timor Leste,Forereef,Shallow,-9.18816632,124.3890263,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00043,5813,6/16/13,2013,CT,Timor Leste,Forereef,Mid,-9.19560601,124.3726338,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00045,5816,6/16/13,2013,CT,Timor Leste,Forereef,Shallow,-9.22661134,124.2600272,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00052,5814,6/16/13,2013,CT,Timor Leste,Forereef,Mid,-9.1979169,124.3207327,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
OEC-00056,5817,6/16/13,2013,CT,Timor Leste,Forereef,Shallow,-9.19746713,124.3613685,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,OEC,NA,NA,NA,NA,
OEC-00058,5818,6/16/13,2013,CT,Timor Leste,Forereef,Mid,-9.19177439,124.3852662,-1,OEC,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,OEC,NA,NA,NA,NA,
VIL-00004,5753,6/7/13,2013,CT,Timor Leste,Forereef,Shallow,-8.18216569,125.6388961,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00005,5762,6/7/13,2013,CT,Timor Leste,Forereef,Shallow,-8.13593094,125.6426194,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00006,5754,6/7/13,2013,CT,Timor Leste,Forereef,Mid,-8.21418196,125.6205252,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
VIL-00012,5759,6/6/13,2013,CT,Timor Leste,Forereef,Mid,-8.30749132,125.5794433,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
VIL-00015,5764,6/7/13,2013,CT,Timor Leste,Forereef,Shallow,-8.2018417,125.6281237,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00017,5761,6/6/13,2013,CT,Timor Leste,Forereef,Shallow,-8.23641253,125.6140132,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00026,5751,6/7/13,2013,CT,Timor Leste,Forereef,Mid,-8.14935775,125.6431429,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
VIL-00032,5756,6/6/13,2013,CT,Timor Leste,Forereef,Mid,-8.26329639,125.6102526,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
VIL-00034,5755,6/6/13,2013,CT,Timor Leste,Forereef,Mid,-8.29268955,125.5932083,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
VIL-00035,5760,6/6/13,2013,CT,Timor Leste,Forereef,Shallow,-8.27957363,125.6014491,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00040,5758,6/6/13,2013,CT,Timor Leste,Forereef,Shallow,-8.30659035,125.5636073,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefShallow,VIL,NA,NA,NA,NA,
VIL-00044,5763,6/7/13,2013,CT,Timor Leste,Forereef,Mid,-8.16895204,125.6452538,-1,VIL,NA,NA,RANDOM,RAMP_BASIC,2013,ForereefMid,VIL,NA,NA,NA,NA,
AGR-00001,1963,5/2/09,2009,MARIAN,Agrihan,Forereef,Mid,18.74818,145.6941,0,Agrihan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00002,1964,5/2/09,2009,MARIAN,Agrihan,Forereef,Mid,18.72673,145.66322,0,Agrihan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00004,1970,5/3/09,2009,MARIAN,Agrihan,Forereef,Mid,18.80747,145.64882,0,Agrihan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00005,1971,5/3/09,2009,MARIAN,Agrihan,Forereef,Mid,18.79245,145.63982,0,Agrihan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00006,1965,5/2/09,2009,MARIAN,Agrihan,Forereef,Mid,18.75735,145.64033,0,Agrihan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00007,1972,5/3/09,2009,MARIAN,Agrihan,Forereef,Mid,18.79776626,145.6876593,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00050,1966,5/2/09,2009,MARIAN,Agrihan,Forereef,Deep,18.77181849,145.7001984,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00051,1967,5/2/09,2009,MARIAN,Agrihan,Forereef,Deep,18.72523639,145.6697475,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00052,1968,5/2/09,2009,MARIAN,Agrihan,Forereef,Shallow,18.76066997,145.6394618,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00053,1969,5/2/09,2009,MARIAN,Agrihan,Forereef,Shallow,18.77041871,145.6382,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00054,1973,5/3/09,2009,MARIAN,Agrihan,Forereef,Deep,18.81122164,145.6767676,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00055,1974,5/3/09,2009,MARIAN,Agrihan,Forereef,Shallow,18.80298316,145.6484187,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00056,1975,5/3/09,2009,MARIAN,Agrihan,Forereef,Shallow,18.77903237,145.6370976,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00057,1976,5/3/09,2009,MARIAN,Agrihan,Forereef,Deep,18.776711,145.6347193,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00061,3660,4/21/11,2011,MARIAN,Agrihan,Forereef,Deep,18.78958267,145.698549,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00079,3653,4/21/11,2011,MARIAN,Agrihan,Forereef,Deep,18.7629941,145.7023805,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00084,3671,4/22/11,2011,MARIAN,Agrihan,Forereef,Deep,18.788402,145.6392749,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00086,3675,4/22/11,2011,MARIAN,Agrihan,Forereef,Deep,18.77151682,145.6367782,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00087,3661,4/21/11,2011,MARIAN,Agrihan,Forereef,Deep,18.77599301,145.7004052,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00090,3651,4/21/11,2011,MARIAN,Agrihan,Forereef,Deep,18.79685573,145.6918644,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00097,3652,4/21/11,2011,MARIAN,Agrihan,Forereef,Deep,18.78374208,145.6993967,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
AGR-00113,3668,4/22/11,2011,MARIAN,Agrihan,Forereef,Mid,18.75145021,145.639359,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00127,3662,4/21/11,2011,MARIAN,Agrihan,Forereef,Mid,18.73794705,145.6883491,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00131,3669,4/22/11,2011,MARIAN,Agrihan,Forereef,Mid,18.75679149,145.6394757,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00134,3676,4/22/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.76168619,145.6392775,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00136,3663,4/21/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.73323835,145.6743713,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00137,3677,4/22/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.79965328,145.6458863,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00138,3679,4/22/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.80204455,145.6479052,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00141,3654,4/21/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.7585843,145.6945692,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00148,3670,4/22/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.77465769,145.6370634,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00149,3655,4/21/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.74351833,145.6919239,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00164,3680,4/22/11,2011,MARIAN,Agrihan,Forereef,Shallow,18.77764391,145.6355473,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Agrihan,NA,NA,NA,NA,
AGR-00180,3656,4/21/11,2011,MARIAN,Agrihan,Forereef,Mid,18.72453047,145.6664061,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Agrihan,NA,NA,NA,NA,
AGR-00181,3678,4/22/11,2011,MARIAN,Agrihan,Forereef,Deep,18.79311883,145.641223,0,Agrihan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Agrihan,NA,NA,NA,NA,
ALA-00002,1977,5/4/09,2009,MARIAN,AGS,Forereef,Mid,17.60753,145.8153,0,Alamagan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00003,1978,5/4/09,2009,MARIAN,AGS,Forereef,Mid,17.58693,145.81808,0,Alamagan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00050,1979,5/4/09,2009,MARIAN,AGS,Forereef,Deep,17.60233001,145.8529194,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00051,1980,5/4/09,2009,MARIAN,AGS,Forereef,Shallow,17.61285215,145.8202597,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Alamagan,NA,NA,NA,NA,
ALA-00052,1981,5/4/09,2009,MARIAN,AGS,Forereef,Shallow,17.59794812,145.8143158,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Alamagan,NA,NA,NA,NA,
ALA-00053,1982,5/4/09,2009,MARIAN,AGS,Forereef,Deep,17.57853664,145.8358191,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00068,3681,4/23/11,2011,MARIAN,AGS,Forereef,Deep,17.62106423,145.8299634,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00069,3683,4/23/11,2011,MARIAN,AGS,Forereef,Deep,17.61018327,145.8160994,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00070,3684,4/23/11,2011,MARIAN,AGS,Forereef,Deep,17.57860964,145.8254032,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00083,3682,4/23/11,2011,MARIAN,AGS,Forereef,Mid,17.61747468,145.8216046,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00091,3685,4/23/11,2011,MARIAN,AGS,Forereef,Mid,17.57902237,145.8375706,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00096,7086,5/2/14,2014,MARIAN,AGS,Forereef,Deep,17.59192429,145.8137212,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00101,7080,5/2/14,2014,MARIAN,AGS,Forereef,Deep,17.57945596,145.8230366,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00104,7082,5/2/14,2014,MARIAN,AGS,Forereef,Mid,17.6211183,145.83638,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00111,7089,5/2/14,2014,MARIAN,AGS,Forereef,Mid,17.57908179,145.835197,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00112,7087,5/2/14,2014,MARIAN,AGS,Forereef,Mid,17.61450581,145.8197676,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00116,7085,5/2/14,2014,MARIAN,AGS,Forereef,Mid,17.58363945,145.8216993,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00129,7081,5/2/14,2014,MARIAN,AGS,Forereef,Shallow,17.60209993,145.8140697,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefShallow,Alamagan,NA,NA,NA,NA,
ALA-00130,7090,5/2/14,2014,MARIAN,AGS,Forereef,Shallow,17.58607104,145.8217236,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefShallow,Alamagan,NA,NA,NA,NA,
ALA-00139,7088,5/2/14,2014,MARIAN,AGS,Forereef,Mid,17.60798654,145.8497412,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Alamagan,NA,NA,NA,NA,
ALA-00140,7091,5/2/14,2014,MARIAN,AGS,Forereef,Deep,17.60516217,145.8516427,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Alamagan,NA,NA,NA,NA,
ALA-00142,7083,5/2/14,2014,MARIAN,AGS,Forereef,Shallow,17.58471075,145.8435389,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,ForereefShallow,Alamagan,NA,NA,NA,NA,
GUG-00001,1983,5/5/09,2009,MARIAN,AGS,Forereef,Mid,17.30583,145.85093,0,Guguan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00002,1984,5/5/09,2009,MARIAN,AGS,Forereef,Mid,17.30015,145.83495,0,Guguan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00003,1985,5/5/09,2009,MARIAN,AGS,Forereef,Mid,17.31695,145.83233,0,Guguan,0,0,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00050,1986,5/5/09,2009,MARIAN,AGS,Forereef,Deep,17.31502695,145.8508079,0,Guguan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00051,1987,5/5/09,2009,MARIAN,AGS,Forereef,Shallow,17.30808003,145.8321662,0,Guguan,0,0,RANDOM,RAMP_BASIC,2009,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00052,1988,5/5/09,2009,MARIAN,AGS,Forereef,Deep,17.32253605,145.8392802,0,Guguan,0,0,RANDOM,RAMP_BASIC,2009,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00060,3698,4/24/11,2011,MARIAN,AGS,Forereef,Deep,17.29761019,145.8500971,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00069,3693,4/24/11,2011,MARIAN,AGS,Forereef,Deep,17.30673306,145.8528129,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00077,3692,4/24/11,2011,MARIAN,AGS,Forereef,Deep,17.32107173,145.8460252,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00086,3694,4/24/11,2011,MARIAN,AGS,Forereef,Mid,17.29537616,145.8465841,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00087,3700,4/24/11,2011,MARIAN,AGS,Forereef,Mid,17.29834093,145.8371708,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00088,3699,4/24/11,2011,MARIAN,AGS,Forereef,Mid,17.30181749,145.8505493,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00092,3697,4/24/11,2011,MARIAN,AGS,Forereef,Mid,17.32012818,145.8345876,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00106,3701,4/24/11,2011,MARIAN,AGS,Forereef,Shallow,17.30794022,145.8321583,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00109,3696,4/24/11,2011,MARIAN,AGS,Forereef,Shallow,17.31486635,145.8317723,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00110,3695,4/24/11,2011,MARIAN,AGS,Forereef,Shallow,17.30222711,145.8328696,0,Guguan,0,0,RANDOM,RAMP_BASIC,2011,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00112,7168,5/6/14,2014,MARIAN,AGS,Forereef,Shallow,17.29808654,145.8396111,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00122,7171,5/6/14,2014,MARIAN,AGS,Forereef,Mid,17.32006623,145.8466772,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00127,7167,5/6/14,2014,MARIAN,AGS,Forereef,Mid,17.30237598,145.8504295,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00130,7172,5/6/14,2014,MARIAN,AGS,Forereef,Mid,17.29507349,145.8462223,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00132,7164,5/6/14,2014,MARIAN,AGS,Forereef,Mid,17.31755988,145.8326705,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefMid,Guguan,NA,NA,NA,NA,
GUG-00137,7169,5/6/14,2014,MARIAN,AGS,Forereef,Deep,17.30457723,145.8306799,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00140,7174,5/6/14,2014,MARIAN,AGS,Forereef,Deep,17.29941423,145.8505519,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00147,7166,5/6/14,2014,MARIAN,AGS,Forereef,Deep,17.31372457,145.8504548,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00152,7162,5/6/14,2014,MARIAN,AGS,Forereef,Deep,17.29727458,145.8364588,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Guguan,NA,NA,NA,NA,
GUG-00154,7170,5/6/14,2014,MARIAN,AGS,Forereef,Shallow,17.31092644,145.8314551,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefShallow,Guguan,NA,NA,NA,NA,
GUG-00157,7165,5/6/14,2014,MARIAN,AGS,Forereef,Deep,17.32260025,145.8397871,0,Guguan,0,0,RANDOM,RAMP_BASIC,2014,ForereefDeep,Guguan,NA,NA,NA,NA,
SAR-00001,1892,4/21/09,2009,MARIAN,AGS,Forereef,Mid,16.69883,145.77118,0,Sarigan,0,51356,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00002,1893,4/21/09,2009,MARIAN,AGS,Forereef,Mid,16.7164,145.77527,0,Sarigan,0,51356,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00004,1894,4/21/09,2009,MARIAN,AGS,Forereef,Mid,16.6986,145.7886,0,Sarigan,0,51356,HAPHAZARD,RAMP_BASIC,2009,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00050,1895,4/21/09,2009,MARIAN,AGS,Forereef,Deep,16.70864596,145.7892625,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2009,ForereefDeep,Sarigan,NA,NA,NA,NA,
SAR-00051,1896,4/21/09,2009,MARIAN,AGS,Forereef,Shallow,16.71467632,145.783212,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2009,ForereefShallow,Sarigan,NA,NA,NA,NA,
SAR-00052,1897,4/21/09,2009,MARIAN,AGS,Forereef,Shallow,16.7041,145.7664,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2009,ForereefShallow,Sarigan,NA,NA,NA,NA,
SAR-00053,1898,4/21/09,2009,MARIAN,AGS,Forereef,Deep,16.6931707,145.7739755,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2009,ForereefDeep,Sarigan,NA,NA,NA,NA,
SAR-00060,3509,4/10/11,2011,MARIAN,AGS,Forereef,Deep,16.71723045,145.7747603,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefDeep,Sarigan,NA,NA,NA,NA,
SAR-00069,3514,4/10/11,2011,MARIAN,AGS,Forereef,Deep,16.69038875,145.7843597,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefDeep,Sarigan,NA,NA,NA,NA,
SAR-00073,3510,4/10/11,2011,MARIAN,AGS,Forereef,Deep,16.71050205,145.7671863,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefDeep,Sarigan,NA,NA,NA,NA,
SAR-00087,3511,4/10/11,2011,MARIAN,AGS,Forereef,Mid,16.70254016,145.7662397,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00090,3516,4/10/11,2011,MARIAN,AGS,Forereef,Mid,16.69565862,145.7735165,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00095,3517,4/10/11,2011,MARIAN,AGS,Forereef,Mid,16.69189867,145.7780554,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefMid,Sarigan,NA,NA,NA,NA,
SAR-00104,3512,4/10/11,2011,MARIAN,AGS,Forereef,Shallow,16.69852062,145.7720675,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefShallow,Sarigan,NA,NA,NA,NA,
SAR-00105,3515,4/10/11,2011,MARIAN,AGS,Forereef,Shallow,16.69223545,145.7822368,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefShallow,Sarigan,NA,NA,NA,NA,
SAR-00109,3513,4/10/11,2011,MARIAN,AGS,Forereef,Shallow,16.70060034,145.7699044,0,Sarigan,0,51356,RANDOM,RAMP_BASIC,2011,ForereefShallow,Sarigan,NA,NA,NA,NA,
